Start,Output0
67.07773417,0.0
67.07773417,0.8414709848078965
67.07773414,0.9092974268256817
67.07773417,0.1411200080598672
67.07773417,-0.7568024953079282
67.07773417,-0.9589242746631385
67.07773417,-0.27941549819892586
67.07773417,0.6569865987187891
67.07773417,0.9893582466233818
67.07773417,0.4121184852417566
67.07773417,-0.5440211108893698
67.07773417,-0.9999902065507035
67.07773417,-0.5365729180004349
67.07773417,0.4201670368266409
67.07773417,0.9906073556948704
67.07773417,0.6502878401571168
67.07773417,-0.2879033166650653
67.07773417,-0.9613974918795568
67.07773417,-0.7509872467716762
67.07773417,0.14987720966295234
67.07773417,0.9129452507276277
67.07773417,0.8366556385360561
67.07773417,-0.008851309290403876
67.07773417,-0.8462204041751706
67.07773417,-0.9055783620066238
67.07773417,-0.13235175009777303
67.07773417,0.7625584504796027
67.07773417,0.956375928404503
67.07773417,0.27090578830786904
67.07773417,-0.6636338842129675
67.07773416,-0.9880316240928618
67.07773417,-0.404037645323065
67.07773417,0.5514266812416906
67.07773417,0.9999118601072672
67.07773417,0.5290826861200238
67.07773415,-0.428182669496151
67.07773417,-0.9917788534431158
67.07773417,-0.6435381333569995
67.07773417,0.2963685787093853
67.07773417,0.9637953862840878
67.07773417,0.7451131604793488
67.07773417,-0.158622668804709
67.07773417,-0.9165215479156338
67.07773417,-0.8317747426285983
67.07773417,0.017701925105413577
67.07773417,0.8509035245341184
67.07773417,0.9017883476488092
67.07773417,0.123573122745224
67.07773417,-0.7682546613236668
67.07773417,-0.9537526527594719
67.07773417,-0.26237485370392877
67.07773417,0.6702291758433747
67.07773417,0.9866275920404853
67.07773417,0.39592515018183416
67.07773417,-0.5587890488516163
67.07773417,-0.9997551733586199
67.07773417,-0.5215510020869119
67.07773417,0.43616475524782494
67.07773417,0.9928726480845371
67.07773417,0.6367380071391379
67.07773417,-0.3048106211022167
67.07773417,-0.9661177700083929
67.07773417,-0.7391806966492228
67.07773417,0.16735570030280691
67.07773417,0.9200260381967907
67.07773417,0.8268286794901034
67.07773417,-0.026551154023966794
67.07773417,-0.8555199789753223
67.07773417,-0.8979276806892913
67.07773417,-0.11478481378318722
67.07773417,0.7738906815578891
67.07773417,0.9510546532543747
67.07773417,0.25382336276203626
67.07773417,-0.6767719568873076
67.07773417,-0.9851462604682474
67.07773417,-0.38778163540943045
67.07773417,0.5661076368981803
67.07773417,0.9995201585807313
67.07773417,0.5139784559875352
67.07773417,-0.4441126687075084
67.07773417,-0.9938886539233752
67.07773417,-0.6298879942744539
67.07773417,0.31322878243308516
67.07773417,0.9683644611001854
67.07773417,0.7331903200732922
67.07773417,-0.1760756199485871
67.07773417,-0.9234584470040598
67.07773417,-0.8218178366308225
67.07773417,0.03539830273366068
67.07773417,0.8600694058124532
67.07773417,0.8939966636005579
67.07773417,0.10598751175115685
67.07773417,-0.7794660696158047
67.07773417,-0.9482821412699473
67.07773416,-0.24525198546765434
67.07773417,0.683261714736121
67.07773417,0.9835877454343449
67.07773417,0.3796077390275217
67.07773417,-0.5733818719904229
67.07773412,-0.9992068341863537
